year,hhid,province,district,sector,maize,sorghum,cereals,cassava,sweet_potato,roots,bread,carrot_tubers,cooking_banana,beans_peas,cassava_leaves,vegetables,other_vegetables,ground_nuts,fruits,other_fruits,fish,organ_meat,flesh_meat,eggs,oil,sugar,milk,condiments,o_fcs
2012,4396,WEST,RUBAVU,GISENYI,1,7,6,4,1,0,1,0,5,7,3,0,1,3,0,0,3,0,0,0,7,7,0,7,58.0
2012,4401,WEST,RUBAVU,GISENYI,2,0,2,0,0,0,2,2,0,7,6,0,0,1,7,1,0,0,0,0,4,3,0,7,51.5
2012,4389,WEST,RUBAVU,GISENYI,6,7,3,4,3,2,0,6,2,7,7,0,3,2,0,0,0,0,0,0,7,7,0,7,49.0
2012,4428,WEST,RUBAVU,GISENYI,0,3,7,0,0,0,7,2,0,7,6,0,2,0,3,0,2,0,0,0,7,7,0,7,60.0
2012,4387,WEST,RUBAVU,GISENYI,6,3,0,0,0,3,0,0,0,7,6,0,2,3,0,0,2,0,0,0,7,4,0,7,55.5
2012,4417,WEST,RUBAVU,GISENYI,3,7,4,4,0,0,2,0,2,7,4,1,1,2,0,0,2,0,1,0,7,7,3,7,72.0
2012,4408,WEST,RUBAVU,GISENYI,3,7,6,3,0,2,6,0,4,7,2,0,2,3,0,0,1,0,0,0,7,7,7,7,78.0
2012,4404,WEST,RUBAVU,GISENYI,3,0,2,1,0,0,1,1,1,7,4,0,1,3,0,0,0,0,1,0,7,7,7,7,79.0
2012,4383,WEST,RUBAVU,GISENYI,0,7,7,0,0,0,1,3,0,7,7,0,2,7,2,2,0,0,1,0,7,7,7,7,85.0
2012,4409,WEST,RUBAVU,GISENYI,2,7,5,4,0,3,5,0,0,7,2,0,3,0,0,0,3,0,2,0,7,7,7,7,95.0
2012,4411,WEST,RUBAVU,GISENYI,4,7,4,2,0,2,0,0,1,7,3,0,1,4,0,0,0,0,0,0,7,7,0,7,46.0
2012,4425,WEST,RUBAVU,GISENYI,0,3,5,0,0,6,3,3,0,7,5,0,3,0,5,0,0,0,1,0,7,7,0,7,58.0
2012,4386,WEST,RUBAVU,GISENYI,3,7,4,2,0,0,2,2,2,7,7,0,4,4,1,0,2,0,1,0,7,7,1,7,66.0
2012,4410,WEST,RUBAVU,GISENYI,7,7,0,2,0,1,3,4,0,7,7,0,2,7,0,0,0,0,2,0,7,7,0,7,57.0
2012,4421,WEST,RUBAVU,GISENYI,0,3,4,2,1,4,7,2,4,4,2,0,4,2,3,0,2,0,1,0,7,7,4,7,76.0
2012,4427,WEST,RUBAVU,GISENYI,1,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,5,19.0
2012,4400,WEST,RUBAVU,GISENYI,0,7,4,2,0,0,7,2,2,7,4,0,3,2,2,4,1,0,2,0,7,7,5,7,87.0
2012,4413,WEST,RUBAVU,GISENYI,3,5,3,3,2,0,0,0,2,7,5,0,2,2,0,0,0,0,0,0,4,6,0,7,47.0
2012,4422,WEST,RUBAVU,GISENYI,0,7,7,0,0,1,0,0,0,5,2,0,1,0,0,0,0,0,0,0,7,7,0,7,39.0
2012,4412,WEST,RUBAVU,GISENYI,0,0,0,4,0,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,7,0,0,7,30.5
2012,4360,WEST,RUBAVU,CYANZARWE,2,4,0,0,3,0,3,2,0,7,3,0,3,4,0,0,0,0,2,0,4,0,0,7,51.0
2012,4378,WEST,RUBAVU,CYANZARWE,3,3,4,0,2,4,0,0,0,7,5,0,0,0,0,0,0,0,0,0,5,0,0,7,42.5
2012,4376,WEST,RUBAVU,CYANZARWE,1,5,2,0,0,3,2,0,0,7,0,0,1,1,0,0,0,0,1,0,7,0,0,7,43.5
2012,4363,WEST,RUBAVU,CYANZARWE,2,0,2,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,0,7,0,0,7,39.5
2012,4358,WEST,RUBAVU,CYANZARWE,3,4,1,1,1,5,3,0,0,7,4,0,3,1,0,0,0,0,2,0,5,1,0,7,53.0
2012,4362,WEST,RUBAVU,CYANZARWE,2,0,0,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,4,0,0,7,27.0
2012,4377,WEST,RUBAVU,CYANZARWE,5,4,2,2,2,2,2,1,0,4,5,1,3,2,0,0,0,0,0,0,7,0,0,7,42.5
2012,4359,WEST,RUBAVU,CYANZARWE,1,3,0,1,3,2,0,0,0,3,4,0,1,0,0,0,0,0,0,0,3,0,0,7,29.5
2012,4361,WEST,RUBAVU,CYANZARWE,7,7,0,2,2,0,0,0,2,7,7,0,2,2,0,0,0,0,1,0,6,7,0,7,52.5
2012,4374,WEST,RUBAVU,CYANZARWE,4,7,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,7,0,0,7,22.5
2012,4373,WEST,RUBAVU,CYANZARWE,2,0,0,0,0,0,0,0,0,7,7,1,3,2,0,0,0,0,0,0,2,0,0,7,33.0
2012,4372,WEST,RUBAVU,CYANZARWE,5,0,0,0,0,0,2,0,0,3,7,0,3,0,0,0,0,0,0,0,2,0,0,7,31.0
2012,4365,WEST,RUBAVU,CYANZARWE,2,0,1,0,0,0,3,0,0,7,2,0,2,2,0,0,0,0,1,0,2,7,0,7,45.5
2012,4371,WEST,RUBAVU,CYANZARWE,2,7,1,0,0,0,0,0,0,7,2,1,1,3,0,2,0,0,1,0,4,7,0,7,50.5
2012,4357,WEST,RUBAVU,CYANZARWE,4,0,0,4,0,1,0,6,0,7,2,0,2,4,0,0,0,0,0,0,4,0,0,7,41.0
2012,4370,WEST,RUBAVU,CYANZARWE,2,7,1,0,1,3,1,0,0,7,4,0,3,4,0,0,0,0,0,0,4,4,0,7,46.0
2012,4356,WEST,RUBAVU,CYANZARWE,4,0,0,2,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,0,0,7,24.5
2012,4369,WEST,RUBAVU,CYANZARWE,3,1,0,5,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1,0,5,0,0,7,41.5
2012,4364,WEST,RUBAVU,CYANZARWE,7,7,4,3,2,0,2,3,2,7,6,0,3,4,0,0,0,0,2,0,7,3,3,7,67.0
2012,4375,WEST,RUBAVU,CYANZARWE,3,7,1,3,0,2,0,0,0,5,4,0,2,0,0,0,3,0,0,0,7,0,0,7,50.5
2012,4351,WEST,RUBAVU,BUSASAMANA,3,7,0,2,0,5,0,0,0,7,1,1,1,0,0,0,0,0,2,0,6,7,5,7,72.5
2012,4343,WEST,RUBAVU,BUSASAMANA,3,7,1,0,0,3,0,0,0,7,2,0,2,0,0,0,0,0,1,0,2,3,0,7,45.5
2012,4352,WEST,RUBAVU,BUSASAMANA,4,0,0,3,0,4,0,0,0,5,7,0,0,7,0,0,0,0,0,0,7,0,0,7,45.5
2012,4333,WEST,RUBAVU,BUSASAMANA,3,2,0,2,5,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,6,0,0,7,33.0
2012,4346,WEST,RUBAVU,BUSASAMANA,7,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,7,1,7,7,53.0
2012,4347,WEST,RUBAVU,BUSASAMANA,3,7,1,0,1,0,1,0,0,7,7,1,2,3,0,0,0,0,1,0,3,3,0,7,49.0
2012,4345,WEST,RUBAVU,BUSASAMANA,4,4,0,0,0,0,2,0,0,7,4,0,7,0,0,2,0,0,0,0,4,4,1,7,52.0
2012,4354,WEST,RUBAVU,BUSASAMANA,2,7,0,0,4,4,0,0,0,7,3,0,2,0,0,0,0,0,0,0,4,0,0,7,42.0
2012,4332,WEST,RUBAVU,BUSASAMANA,2,7,2,1,0,4,3,1,0,7,1,0,1,1,1,0,0,0,1,0,7,7,2,7,57.0
2012,4344,WEST,RUBAVU,BUSASAMANA,6,7,2,0,0,0,3,0,0,7,2,2,2,0,0,0,0,0,1,0,2,3,0,7,47.5
2012,4337,WEST,RUBAVU,BUSASAMANA,2,0,0,0,4,0,0,0,1,7,2,0,2,2,0,0,0,0,0,0,7,2,0,7,43.5
2012,4348,WEST,RUBAVU,BUSASAMANA,2,1,0,2,0,2,0,0,0,4,4,0,2,3,0,0,0,0,0,0,2,0,0,7,42.0
2012,4335,WEST,RUBAVU,BUSASAMANA,3,0,0,1,0,1,0,0,0,1,7,0,1,0,0,0,0,0,0,0,3,0,0,7,21.5
2012,4339,WEST,RUBAVU,BUSASAMANA,3,1,0,0,1,0,0,0,0,7,4,0,1,2,0,3,0,0,0,0,3,1,0,7,41.0
2012,4338,WEST,RUBAVU,BUSASAMANA,4,4,0,1,2,0,0,0,0,7,2,0,2,3,0,0,0,0,0,0,3,3,0,7,42.0
2012,4331,WEST,RUBAVU,BUSASAMANA,1,1,0,1,1,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,2,0,0,7,23.0
2012,4334,WEST,RUBAVU,BUSASAMANA,2,0,0,0,6,2,0,2,0,6,6,0,0,0,0,0,0,0,0,0,7,0,0,7,41.5
2012,4349,WEST,RUBAVU,BUSASAMANA,4,7,0,0,1,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,7,27.5
2012,4330,WEST,RUBAVU,BUSASAMANA,1,2,0,1,0,2,0,0,0,7,2,1,1,1,0,0,0,0,0,0,2,0,7,7,66.0
2012,4336,WEST,RUBAVU,BUSASAMANA,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,7,9.0
2012,4304,WEST,RUBAVU,BUGESHI,3,7,2,3,0,4,3,3,0,7,4,3,3,4,0,3,0,0,0,0,7,7,7,7,80.0
2012,4318,WEST,RUBAVU,BUGESHI,4,5,0,0,2,0,1,0,0,7,4,1,0,2,0,0,0,0,0,0,4,5,0,7,44.5
2012,4307,WEST,RUBAVU,BUGESHI,3,7,0,1,2,4,2,0,0,7,3,1,1,3,0,1,0,0,0,0,3,2,7,7,71.5
2012,4326,WEST,RUBAVU,BUGESHI,4,7,0,2,1,3,2,2,0,7,6,0,3,3,2,0,0,0,0,0,7,0,2,7,55.5
2012,4305,WEST,RUBAVU,BUGESHI,7,7,0,2,0,3,6,0,0,7,2,0,1,2,0,4,0,0,0,0,7,7,5,7,69.0
2012,4325,WEST,RUBAVU,BUGESHI,3,7,0,2,0,7,0,0,0,7,0,4,2,2,0,0,0,0,0,0,3,7,0,7,46.0
2012,4306,WEST,RUBAVU,BUGESHI,4,7,0,3,0,5,0,2,0,7,3,0,2,3,0,2,0,0,0,0,7,0,7,7,73.5
2012,4322,WEST,RUBAVU,BUGESHI,5,0,0,2,4,5,0,0,0,7,4,0,0,0,0,0,0,0,0,0,4,5,0,7,43.5
2012,4329,WEST,RUBAVU,BUGESHI,7,7,0,1,2,7,1,2,0,3,3,1,3,3,0,4,0,0,0,0,3,0,1,7,48.5
2012,4310,WEST,RUBAVU,BUGESHI,5,5,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,3,0,7,7,65.5
2012,4315,WEST,RUBAVU,BUGESHI,4,0,0,3,0,0,0,0,0,3,2,0,1,2,0,0,0,0,0,0,3,0,7,7,61.5
2012,4319,WEST,RUBAVU,BUGESHI,3,3,0,0,0,0,7,0,0,7,2,0,3,0,0,0,0,0,1,0,3,3,7,7,75.0
2012,4309,WEST,RUBAVU,BUGESHI,7,7,0,0,0,0,0,0,0,7,7,0,1,0,0,2,0,0,0,0,7,0,7,7,75.5
2012,4323,WEST,RUBAVU,BUGESHI,2,2,1,0,2,0,0,0,0,3,4,0,3,0,0,0,0,0,0,1,4,0,0,7,36.0
2012,4308,WEST,RUBAVU,BUGESHI,4,4,0,4,2,5,1,2,0,5,3,0,2,2,0,2,0,0,0,0,4,1,7,7,72.5
2012,4311,WEST,RUBAVU,BUGESHI,7,7,0,0,0,0,2,0,0,7,3,1,0,2,1,0,0,0,0,0,7,2,5,7,64.5
2012,4312,WEST,RUBAVU,BUGESHI,7,7,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,5,0,7,7,69.5
2012,4317,WEST,RUBAVU,BUGESHI,5,7,0,0,3,0,0,0,0,7,7,0,1,3,0,1,0,0,0,0,5,6,0,7,48.5
2012,4321,WEST,RUBAVU,BUGESHI,3,4,0,0,0,0,0,0,0,7,7,0,3,0,3,0,0,0,0,0,3,4,7,7,76.5
2012,4324,WEST,RUBAVU,BUGESHI,3,7,0,0,1,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,1,1,0,7,34.0
2012,4209,WEST,RUTSIRO,RUSEBEYA,1,0,0,0,0,2,2,0,0,3,2,2,2,2,0,0,0,0,0,0,2,2,1,7,37.0
2012,4200,WEST,RUTSIRO,RUSEBEYA,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,7,28.5
2012,4204,WEST,RUTSIRO,RUSEBEYA,0,3,0,0,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,3,2,0,7,30.5
2012,4219,WEST,RUTSIRO,RUSEBEYA,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,7,24.0
2012,4208,WEST,RUTSIRO,RUSEBEYA,6,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,24.0
2012,4213,WEST,RUTSIRO,RUSEBEYA,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0
2012,4203,WEST,RUTSIRO,RUSEBEYA,2,0,0,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,7,30.5
2012,4206,WEST,RUTSIRO,RUSEBEYA,3,0,1,0,2,1,5,0,2,1,4,0,0,1,0,0,0,0,0,0,4,4,2,3,36.0
2012,4207,WEST,RUTSIRO,RUSEBEYA,3,0,0,0,3,0,0,0,2,5,2,0,0,1,0,0,0,0,0,0,4,0,0,3,36.0
2012,4222,WEST,RUTSIRO,RUSEBEYA,7,0,0,0,5,7,0,0,0,7,0,0,2,0,0,0,0,0,1,0,3,0,0,7,42.5
2012,4215,WEST,RUTSIRO,RUSEBEYA,2,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,2,0,0,1,26.0
2012,4216,WEST,RUTSIRO,RUSEBEYA,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,16.0
2012,4217,WEST,RUTSIRO,RUSEBEYA,7,0,0,0,4,3,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,1,0,7,38.0
2012,4214,WEST,RUTSIRO,RUSEBEYA,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,22.0
2012,4221,WEST,RUTSIRO,RUSEBEYA,4,0,0,0,4,7,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,7,28.5
2012,4205,WEST,RUTSIRO,RUSEBEYA,5,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4,0,0,3,26.0
2012,4220,WEST,RUTSIRO,RUSEBEYA,7,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
2012,4218,WEST,RUTSIRO,RUSEBEYA,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
2012,4201,WEST,RUTSIRO,RUSEBEYA,2,3,1,0,0,1,2,0,3,7,3,0,2,0,0,0,0,0,0,0,2,4,2,7,51.0
2012,4202,WEST,RUTSIRO,RUSEBEYA,4,1,0,1,0,0,3,0,1,5,4,0,0,0,0,0,0,0,0,0,2,4,0,3,36.0
2012,4180,WEST,RUTSIRO,RUHANGO,5,5,0,0,2,2,2,0,0,3,1,0,0,0,0,0,0,0,0,0,4,3,1,7,31.5
2012,4196,WEST,RUTSIRO,RUHANGO,0,0,1,4,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,2,0,0,7,43.0
2012,4194,WEST,RUTSIRO,RUHANGO,7,0,0,0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,3,0,0,7,43.5
2012,4192,WEST,RUTSIRO,RUHANGO,2,0,0,0,2,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,7,31.5
2012,4188,WEST,RUTSIRO,RUHANGO,2,0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,28.5
2012,4193,WEST,RUTSIRO,RUHANGO,5,0,0,0,7,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,2,0,0,7,41.0
2012,4189,WEST,RUTSIRO,RUHANGO,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,21.5
2012,4191,WEST,RUTSIRO,RUHANGO,3,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,3,26.5
2012,4195,WEST,RUTSIRO,RUHANGO,7,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,2,0,0,7,38.0
2012,4190,WEST,RUTSIRO,RUHANGO,2,0,0,0,2,0,0,0,0,4,3,0,0,2,0,0,0,0,0,0,4,3,0,5,32.5
2012,4174,WEST,RUTSIRO,RUHANGO,2,0,0,0,0,7,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,7,37.0
2012,4176,WEST,RUTSIRO,RUHANGO,3,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,3,24.0
2012,4177,WEST,RUTSIRO,RUHANGO,7,3,0,0,4,4,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,2,0,7,38.0
2012,4182,WEST,RUTSIRO,RUHANGO,7,3,0,3,3,7,0,0,0,7,3,0,0,0,0,0,0,0,0,0,2,3,3,7,52.5
2012,4187,WEST,RUTSIRO,RUHANGO,4,0,0,0,2,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,3,1,0,4,34.0
2012,4181,WEST,RUTSIRO,RUHANGO,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
2012,4178,WEST,RUTSIRO,RUHANGO,7,7,0,0,1,3,1,0,0,3,2,0,2,1,0,0,0,0,0,0,2,1,0,7,31.5
2012,4175,WEST,RUTSIRO,RUHANGO,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,22.0
2012,4183,WEST,RUTSIRO,RUHANGO,3,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,2,39.5
2012,4179,WEST,RUTSIRO,RUHANGO,3,0,0,0,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,4,3,5,5,52.5
2012,4165,WEST,RUTSIRO,NYABIRASI,3,4,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4,0,0,7,27.0
2012,4157,WEST,RUTSIRO,NYABIRASI,3,6,0,3,7,6,3,0,0,7,3,0,3,7,0,0,2,0,0,0,7,6,7,7,83.5
2012,4156,WEST,RUTSIRO,NYABIRASI,5,0,0,1,0,2,0,0,0,5,2,0,2,0,0,0,0,0,0,0,3,0,0,7,34.5
2012,4164,WEST,RUTSIRO,NYABIRASI,3,2,0,1,7,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,5,0,0,7,32.5
2012,4153,WEST,RUTSIRO,NYABIRASI,6,6,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,7,4,0,7,29.5
2012,4161,WEST,RUTSIRO,NYABIRASI,4,5,0,0,7,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,7,29.5
2012,4150,WEST,RUTSIRO,NYABIRASI,1,2,0,0,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,1,7,27.0
2012,4169,WEST,RUTSIRO,NYABIRASI,4,3,0,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,7,3,0,7,33.0
2012,4152,WEST,RUTSIRO,NYABIRASI,2,1,0,0,3,0,0,0,0,3,7,0,3,0,0,2,0,0,0,0,7,2,0,7,34.5
2012,4148,WEST,RUTSIRO,NYABIRASI,3,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,14.0
2012,4155,WEST,RUTSIRO,NYABIRASI,1,2,0,0,1,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,7,0,0,7,39.5
2012,4151,WEST,RUTSIRO,NYABIRASI,2,3,0,0,3,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,4,0,3,7,44.0
2012,4162,WEST,RUTSIRO,NYABIRASI,1,0,0,0,6,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,3,0,4,7,41.5
2012,4158,WEST,RUTSIRO,NYABIRASI,4,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,2,7,35.0
2012,4171,WEST,RUTSIRO,NYABIRASI,3,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,2,0,7,28.5
2012,4170,WEST,RUTSIRO,NYABIRASI,2,2,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,2,0,7,29.5
2012,4172,WEST,RUTSIRO,NYABIRASI,4,7,0,0,2,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,2,4,0,7,30.0
2012,4173,WEST,RUTSIRO,NYABIRASI,2,2,0,1,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,3,2,0,7,23.5
2012,4163,WEST,RUTSIRO,NYABIRASI,0,0,1,1,7,1,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,7,39.5
2012,4154,WEST,RUTSIRO,NYABIRASI,1,7,0,1,0,0,7,0,3,4,7,0,1,4,3,1,0,0,0,0,3,3,7,7,77.0
2012,4124,WEST,RUTSIRO,MUSHUBATI,2,0,0,3,5,0,0,0,2,5,3,0,0,2,0,0,0,0,0,0,3,0,0,5,39.5
2012,4139,WEST,RUTSIRO,MUSHUBATI,2,0,0,0,0,2,0,0,3,7,2,0,0,0,0,0,1,0,0,0,4,0,5,7,63.0
2012,4122,WEST,RUTSIRO,MUSHUBATI,3,0,0,0,3,5,0,0,0,4,3,1,0,0,0,0,0,0,1,0,4,2,0,5,37.0
2012,4135,WEST,RUTSIRO,MUSHUBATI,3,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21.5
2012,4142,WEST,RUTSIRO,MUSHUBATI,5,0,0,2,0,2,0,1,0,7,2,3,0,0,0,0,1,0,0,0,2,0,0,7,45.0
2012,4140,WEST,RUTSIRO,MUSHUBATI,0,7,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,5,0,0,0,38.5
2012,4137,WEST,RUTSIRO,MUSHUBATI,2,0,0,0,0,2,0,0,7,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,24.0
2012,4144,WEST,RUTSIRO,MUSHUBATI,1,0,1,0,3,0,0,0,1,5,1,0,0,0,0,0,2,1,1,0,7,0,2,7,55.5
2012,4130,WEST,RUTSIRO,MUSHUBATI,3,0,0,2,4,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,3,0,0,4,33.5
2012,4125,WEST,RUTSIRO,MUSHUBATI,7,0,0,1,4,4,0,0,2,7,0,1,4,0,0,0,0,0,0,0,3,0,3,0,53.5
2012,4128,WEST,RUTSIRO,MUSHUBATI,1,0,0,0,7,3,0,0,2,7,7,0,2,0,0,0,0,0,0,0,7,0,0,7,45.5
2012,4127,WEST,RUTSIRO,MUSHUBATI,3,0,0,2,4,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,3,0,0,4,39.5
2012,4141,WEST,RUTSIRO,MUSHUBATI,7,0,0,1,0,2,0,0,0,7,7,0,7,0,0,0,0,0,0,0,5,0,0,7,44.5
2012,4138,WEST,RUTSIRO,MUSHUBATI,3,0,0,2,0,7,0,1,2,4,2,2,0,2,0,0,0,0,0,0,5,0,4,7,54.5
2012,4129,WEST,RUTSIRO,MUSHUBATI,0,2,0,2,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
2012,4131,WEST,RUTSIRO,MUSHUBATI,2,0,0,3,4,0,0,0,1,4,2,2,0,2,1,0,1,2,1,0,4,7,0,4,58.5
2012,4123,WEST,RUTSIRO,MUSHUBATI,0,0,0,0,3,7,0,0,2,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,26.0
2012,4143,WEST,RUTSIRO,MUSHUBATI,2,0,0,0,0,1,0,0,1,4,3,0,0,0,0,0,1,0,0,0,1,0,0,7,27.5
2012,4126,WEST,RUTSIRO,MUSHUBATI,7,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2012,4136,WEST,RUTSIRO,MUSHUBATI,2,0,0,0,0,0,0,0,2,4,2,0,0,2,0,0,0,0,0,0,3,0,0,7,29.5
2012,4103,WEST,RUTSIRO,MUSHONYI,3,0,0,0,4,3,0,0,0,4,4,0,2,0,0,0,1,0,0,0,4,0,0,0,38.0
2012,4116,WEST,RUTSIRO,MUSHONYI,1,0,0,0,7,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,32.0
2012,4097,WEST,RUTSIRO,MUSHONYI,0,0,0,3,0,0,0,0,2,4,3,0,0,0,0,0,4,0,0,0,5,0,3,3,55.5
2012,4110,WEST,RUTSIRO,MUSHONYI,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,5,20.0
2012,4111,WEST,RUTSIRO,MUSHONYI,0,0,0,3,4,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,3,0,0,4,27.5
2012,4117,WEST,RUTSIRO,MUSHONYI,1,0,0,0,7,3,0,0,0,7,2,0,0,0,0,0,0,0,0,0,4,0,0,7,39.0
2012,4100,WEST,RUTSIRO,MUSHONYI,1,7,3,0,4,0,3,0,0,5,4,0,0,4,0,0,0,1,1,0,7,7,2,7,62.0
2012,4114,WEST,RUTSIRO,MUSHONYI,0,2,0,0,7,1,0,0,0,7,7,1,0,0,0,0,0,1,0,0,3,0,0,1,47.5
2012,4101,WEST,RUTSIRO,MUSHONYI,2,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,5,24.0
2012,4102,WEST,RUTSIRO,MUSHONYI,0,0,0,7,1,0,1,0,0,1,1,0,0,5,0,0,1,0,0,0,5,0,0,7,39.5
2012,4104,WEST,RUTSIRO,MUSHONYI,0,0,0,2,1,0,1,0,5,4,5,0,0,0,0,0,0,0,0,0,3,0,0,3,32.5
2012,4098,WEST,RUTSIRO,MUSHONYI,0,0,0,4,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,4,0,0,5,24.0
2012,4118,WEST,RUTSIRO,MUSHONYI,2,3,0,0,2,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,2,0,0,0,37.0
2012,4099,WEST,RUTSIRO,MUSHONYI,7,0,0,0,0,0,0,0,0,7,7,0,0,4,0,0,3,0,0,0,3,0,0,7,55.5
2012,4113,WEST,RUTSIRO,MUSHONYI,3,0,0,3,2,0,0,0,0,4,2,0,0,0,0,0,0,1,2,0,4,2,4,3,59.0
2012,4109,WEST,RUTSIRO,MUSHONYI,0,0,0,0,0,4,0,0,3,5,2,0,0,0,0,0,0,0,0,0,4,0,3,5,45.0
2012,4105,WEST,RUTSIRO,MUSHONYI,7,0,0,0,1,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,7,0,0,5,45.5
2012,4115,WEST,RUTSIRO,MUSHONYI,3,0,0,0,7,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
